Load	Stroke	Strain	Time
89.000000	0.324400	4.094000	1.753750
88.000000	0.324400	4.094000	1.754917
89.000000	0.324400	4.094000	1.756067
87.000000	0.324400	4.094000	1.757233
89.000000	0.324400	4.094000	1.758417
89.000000	0.324400	4.094000	1.759567
92.000000	0.324400	4.094000	1.760733
88.000000	0.324400	4.094000	1.763383
88.000000	0.324400	4.094000	1.764517
88.000000	0.324400	4.094000	1.765667
91.000000	0.324400	4.094000	1.766850
89.000000	0.324400	4.094000	1.767983
89.000000	0.324400	4.094000	1.769700
88.000000	0.324400	4.094000	1.770867
87.000000	0.324400	4.094000	1.772000
89.000000	0.324400	4.094000	1.773167
92.000000	0.324400	4.094000	1.774333
89.000000	0.324400	4.094000	1.775500
88.000000	0.324400	4.094000	1.776650
86.000000	0.324600	4.094000	1.777833
89.000000	0.324400	4.094000	1.779183
87.000000	0.324400	4.094000	1.780333
89.000000	0.324400	4.094000	1.783000
90.000000	0.324400	4.094000	1.784150
86.000000	0.324600	4.094000	1.785317
88.000000	0.324400	4.094000	1.787033
88.000000	0.324400	4.094000	1.788183
91.000000	0.324400	4.094000	1.789333
89.000000	0.324400	4.094000	1.790517
88.000000	0.324400	4.094000	1.791667
86.000000	0.324600	4.094000	1.792817
89.000000	0.324400	4.094000	1.793967
91.000000	0.324400	4.094000	1.795117
90.000000	0.324400	4.094000	1.796267
91.000000	0.324400	4.094000	1.797433
88.000000	0.324400	4.094000	1.798567
87.000000	0.324400	4.094000	1.799717
88.000000	0.324400	4.094000	1.802583
90.000000	0.324400	4.094000	1.804433
87.000000	0.324400	4.094000	1.805583
89.000000	0.324400	4.094000	1.806750
89.000000	0.324400	4.094000	1.807900
90.000000	0.324400	4.094000	1.809050
90.000000	0.324400	4.094000	1.810217
90.000000	0.324400	4.094000	1.811767
88.000000	0.324400	4.094000	1.813167
92.000000	0.324400	4.094000	1.814333
88.000000	0.324400	4.094000	1.815467
88.000000	0.324400	4.094000	1.816650
86.000000	0.324600	4.094000	1.817817
89.000000	0.324400	4.094000	1.818950
91.000000	0.324400	4.094000	1.820100
93.000000	0.324400	4.094000	1.823517
91.000000	0.324400	4.094000	1.824667
88.000000	0.324400	4.094000	1.825817
87.000000	0.324400	4.094000	1.826983
88.000000	0.324400	4.094000	1.828133
91.000000	0.324400	4.094000	1.829283
90.000000	0.324400	4.094000	1.830450
91.000000	0.324400	4.094000	1.831583
89.000000	0.324400	4.094000	1.832733
90.000000	0.324400	4.094000	1.833883
90.000000	0.324400	4.094000	1.835033
89.000000	0.324400	4.094000	1.836183
89.000000	0.324400	4.094000	1.837500
86.000000	0.324600	4.094000	1.838633
89.000000	0.324400	4.094000	1.840300
89.000000	0.324400	4.094000	1.842883
91.000000	0.324400	4.094000	1.844033
88.000000	0.324400	4.094000	1.845183
88.000000	0.324400	4.094000	1.846350
88.000000	0.324400	4.094000	1.847483
87.000000	0.324400	4.094000	1.848633
89.000000	0.324400	4.094000	1.850000
87.000000	0.324400	4.094000	1.851133
88.000000	0.324400	4.094000	1.852283
92.000000	0.324400	4.094000	1.853450
88.000000	0.324400	4.094000	1.854583
90.000000	0.324400	4.094000	1.855733
88.000000	0.324400	4.094000	1.857417
88.000000	0.324400	4.094000	1.858550
87.000000	0.324400	4.094000	1.859700
89.000000	0.324400	4.094000	1.862300
91.000000	0.324400	4.094000	1.863433
89.000000	0.324400	4.094000	1.864583
91.000000	0.324400	4.094000	1.865750
88.000000	0.324400	4.094000	1.866883
86.000000	0.324600	4.094000	1.868033
89.000000	0.324400	4.094000	1.869200
88.000000	0.324400	4.094000	1.870350
89.000000	0.324400	4.094000	1.871500
90.000000	0.324400	4.094000	1.872667
89.000000	0.324400	4.094000	1.874333
89.000000	0.324400	4.094000	1.875483
87.000000	0.324400	4.094000	1.876650
88.000000	0.324400	4.094000	1.877783
87.000000	0.324400	4.094000	1.878933
90.000000	0.324400	4.094000	1.881400
89.000000	0.324400	4.094000	1.882550
89.000000	0.324400	4.094000	1.883717
91.000000	0.324400	4.094000	1.884900
88.000000	0.324400	4.094000	1.886050
87.000000	0.324400	4.094000	1.887217
89.000000	0.324400	4.094000	1.888400
89.000000	0.324400	4.094000	1.889550
91.000000	0.324400	4.094000	1.891250
88.000000	0.324400	4.094000	1.892417
88.000000	0.324400	4.094000	1.893550
87.000000	0.324400	4.094000	1.894717
89.000000	0.324400	4.094000	1.895900
89.000000	0.324400	4.094000	1.897050
91.000000	0.324400	4.094000	1.898217
88.000000	0.324400	4.094000	1.899400
86.000000	0.324600	4.094000	1.900550
89.000000	0.324400	4.094000	1.901717
93.000000	0.324400	4.094000	1.902883
88.000000	0.324400	4.094000	1.904167
87.000000	0.324400	4.094000	1.905317
88.000000	0.324400	4.094000	1.906483
91.000000	0.324400	4.094000	1.908283
88.000000	0.324400	4.094000	1.909433
86.000000	0.324600	4.094000	1.910600
90.000000	0.324400	4.094000	1.911750
89.000000	0.324400	4.094000	1.912900
91.000000	0.324400	4.094000	1.914067
88.000000	0.324400	4.094000	1.915217
89.000000	0.324400	4.094000	1.916383
90.000000	0.324400	4.094000	1.917567
89.000000	0.324400	4.094000	1.918717
93.000000	0.324400	4.094000	1.919883
88.000000	0.324400	4.094000	1.921067
87.000000	0.324400	4.094000	1.922217
88.000000	0.317000	4.094000	1.925067
89.000000	0.304800	4.094000	1.926217
88.000000	0.295700	4.094000	1.927417
87.000000	0.286800	4.094000	1.928583
84.000000	0.278100	4.094000	1.929733
88.000000	0.269000	4.094000	1.930883
87.000000	0.260100	4.094000	1.932067
83.000000	0.251200	4.094000	1.933433
84.000000	0.241000	4.094000	1.934583
84.000000	0.231900	4.094000	1.935767
81.000000	0.223000	4.094000	1.936917
75.000000	0.214100	4.094000	1.938067
77.000000	0.205200	4.094000	1.939233
75.000000	0.196100	4.094000	1.940383
70.000000	0.187200	4.094000	1.943533
70.000000	0.163600	4.094000	1.944683
74.000000	0.154700	4.094000	1.945950
86.000000	0.144500	4.094000	1.947117
88.000000	0.135600	4.094000	1.948267
87.000000	0.126700	4.094000	1.949417
85.000000	0.118100	4.094000	1.950583
87.000000	0.109000	4.094000	1.951717
88.000000	0.100100	4.094000	1.952883
87.000000	0.090900	4.094000	1.954300
89.000000	0.080300	4.094000	1.955467
86.000000	0.071400	4.094000	1.956633
86.000000	0.062500	4.094000	1.957850
88.000000	0.051300	4.094000	1.959000
89.000000	0.044200	4.094000	1.960700
93.000000	0.031500	4.094000	1.963150
90.000000	0.012200	4.094000	1.964300
91.000000	0.003300	4.094000	1.965467
85.000000	0.000300	4.094000	1.966683
89.000000	0.000000	4.094000	1.967833
90.000000	0.000000	4.094000	1.969000
93.000000	0.000000	4.094000	1.970167
91.000000	0.000000	4.094000	1.971333
88.000000	0.000000	4.094000	1.972500
89.000000	0.000000	4.094000	1.973683
89.000000	0.000000	4.094000	1.975000
88.000000	0.000000	4.094000	1.976167
93.000000	0.000000	4.094000	1.977917
90.000000	0.000000	4.094000	1.979167
89.000000	0.000000	4.094000	1.980333
90.000000	0.000000	4.094000	1.982850
89.000000	0.000000	4.094000	1.984000
92.000000	0.000000	4.094000	1.985167
90.000000	0.000000	4.094000	1.986333
88.000000	0.000000	4.094000	1.987500
90.000000	0.000000	4.094000	1.988667
89.000000	0.000000	4.094000	1.989850
92.000000	0.000000	4.094000	1.991000
90.000000	0.000000	4.094000	1.992183
88.000000	0.000000	4.094000	1.993367
90.000000	0.000000	4.094000	1.995067
92.000000	0.000000	4.094000	1.996233
92.000000	0.000000	4.094000	1.997417
89.000000	0.000000	4.094000	1.998567
89.000000	0.000000	4.094000	1.999717
94.000000	0.000000	4.094000	2.002367
93.000000	0.000000	4.094000	2.003517
90.000000	0.000000	4.094000	2.004683
89.000000	0.000000	4.094000	2.005867
90.000000	0.000000	4.094000	2.007017
90.000000	0.000000	4.094000	2.008333
92.000000	0.000000	4.094000	2.009517
90.000000	0.000000	4.094000	2.010667
93.000000	0.000000	4.094000	2.012450
93.000000	0.000000	4.094000	2.013633
90.000000	0.000000	4.094000	2.014783
92.000000	0.000000	4.094000	2.015950
90.000000	0.000000	4.094000	2.017133
87.000000	0.000000	4.094000	2.018283
90.000000	0.000000	4.094000	2.019450
90.000000	0.000000	4.094000	2.022017
90.000000	0.000000	4.094000	2.023183
92.000000	0.000000	4.094000	2.024333
92.000000	0.000000	4.094000	2.025517
88.000000	0.000000	4.094000	2.026667
90.000000	0.000000	4.094000	2.027833
89.000000	0.000000	4.094000	2.029750
89.000000	0.000000	4.094000	2.030883
93.000000	0.000000	4.094000	2.032050
90.000000	0.000000	4.094000	2.033350
90.000000	0.000000	4.094000	2.034500
90.000000	0.000000	4.094000	2.035667
92.000000	0.000000	4.094000	2.036833
89.000000	0.000000	4.094000	2.037983
87.000000	0.000000	4.094000	2.039133
92.000000	0.000000	4.094000	2.041867
89.000000	0.000000	4.094000	2.043000
87.000000	0.000000	4.094000	2.044150
90.000000	0.000000	4.094000	2.045317
87.000000	0.000000	4.094000	2.047017
90.000000	0.000000	4.094000	2.048167
93.000000	0.000000	4.094000	2.049333
89.000000	0.000000	4.094000	2.050483
88.000000	0.000000	4.094000	2.051633
95.000000	0.000000	4.094000	2.052800
91.000000	0.000000	4.094000	2.054167
90.000000	0.000000	4.094000	2.055317
90.000000	0.000000	4.094000	2.056500
91.000000	0.000000	4.094000	2.057667
93.000000	0.000000	4.094000	2.058833
88.000000	0.000000	4.094000	2.060000
90.000000	0.000000	4.094000	2.061133
91.000000	0.000000	4.094000	2.062283
91.000000	0.000000	4.094000	2.064000
91.000000	0.000000	4.094000	2.065133
91.000000	0.000000	4.094000	2.758967
90.000000	0.000000	4.094000	2.760067
90.000000	0.000000	4.094000	2.761217
89.000000	0.000000	4.094000	2.762467
89.000000	0.000000	4.094000	2.763617
87.000000	0.000000	4.094000	2.764767
90.000000	0.000000	4.094000	2.765933
91.000000	0.000000	4.094000	2.767083
91.000000	0.000000	4.094000	2.768250
89.000000	0.000000	4.094000	2.769433
88.000000	0.000000	4.094000	2.770583
94.000000	0.000000	4.094000	2.771750
91.000000	0.000000	4.094000	2.772933
90.000000	0.000000	4.094000	2.774083
89.000000	0.000000	4.094000	2.775783
90.000000	0.000000	4.094000	2.777433
92.000000	0.000000	4.094000	2.778600
90.000000	0.000000	4.094000	2.779750
90.000000	0.000000	4.094000	2.780933
91.000000	0.000000	4.094000	2.782083
91.000000	0.000000	4.094000	2.783283
89.000000	0.000000	4.094000	2.784450
87.000000	0.000000	4.094000	2.785600
90.000000	0.000000	4.094000	2.786750
91.000000	0.000000	4.094000	2.788383
89.000000	0.000000	4.094000	2.789533
90.000000	0.000000	4.094000	2.791217
90.000000	0.000000	4.094000	2.792933
90.000000	0.000000	4.094000	2.794083
89.000000	0.000000	4.094000	2.795250
92.000000	0.000000	4.094000	2.796433
90.000000	0.000000	4.094000	2.797583
94.000000	0.000000	4.094000	2.798750
90.000000	0.000000	4.094000	2.799967
89.000000	0.000000	4.094000	2.801117
87.000000	0.000000	4.094000	2.802267
90.000000	0.000000	4.094000	2.803417
91.000000	0.000000	4.094000	2.804583
90.000000	0.000000	4.094000	2.805750
89.000000	0.000000	4.094000	2.806933
89.000000	0.000000	4.094000	2.808283
89.000000	0.000000	4.094000	2.811250
90.000000	0.000000	4.094000	2.812433
91.000000	0.000000	4.094000	2.813567
88.000000	0.000000	4.094000	2.814750
90.000000	0.000000	4.094000	2.815900
92.000000	0.000000	4.094000	2.817067
92.000000	0.000000	4.094000	2.818250
89.000000	0.000000	4.094000	2.819400
87.000000	0.000000	4.094000	2.820567
92.000000	0.000000	4.094000	2.821733
92.000000	0.000000	4.094000	2.822900
92.000000	0.000000	4.094000	2.824067
89.000000	0.000000	4.094000	2.825250
87.000000	0.000000	4.094000	2.826400
89.000000	0.000000	4.094000	2.828100
89.000000	0.000000	4.094000	2.830667
92.000000	0.000000	4.094000	2.831817
89.000000	0.000000	4.094000	2.832983
89.000000	0.000000	4.094000	2.834150
90.000000	0.000000	4.094000	2.835317
90.000000	0.000000	4.094000	2.836483
92.000000	0.000000	4.094000	2.837667
89.000000	0.000000	4.094000	2.838817
90.000000	0.000000	4.094000	2.839983
90.000000	0.000000	4.094000	2.841167
91.000000	0.000000	4.094000	2.842317
92.000000	0.000000	4.094000	2.843483
89.000000	0.000000	4.094000	2.845233
87.000000	0.000000	4.094000	2.846367
87.000000	0.000000	4.094000	2.847517
91.000000	0.000000	4.094000	2.850250
89.000000	0.000000	4.094000	2.851417
89.000000	0.000000	4.094000	2.852583
92.000000	0.000000	4.094000	2.853767
90.000000	0.000000	4.094000	2.854933
89.000000	0.000000	4.094000	2.856100
89.000000	0.000000	4.094000	2.857283
90.000000	0.000000	4.094000	2.858450
92.000000	0.000000	4.094000	2.859617
90.000000	0.000000	4.094000	2.860800
89.000000	0.000000	4.094000	2.862500
91.000000	0.000000	4.094000	2.863667
90.000000	0.000000	4.094000	2.864833
91.000000	0.000000	4.094000	2.866000
89.000000	0.000000	4.094000	2.867167
87.000000	0.000000	4.094000	2.869783
89.000000	0.000000	4.094000	2.870933
92.000000	0.000000	4.094000	2.872100
90.000000	0.000000	4.094000	2.873283
88.000000	0.000000	4.094000	2.874433
89.000000	0.000000	4.094000	2.875617
91.000000	0.000000	4.094000	2.876800
92.000000	0.000000	4.094000	2.877967
87.000000	0.000000	4.094000	2.879683
86.000000	0.000300	4.094000	2.880867
92.000000	0.000000	4.094000	2.882033
91.000000	0.000000	4.094000	2.883267
88.000000	0.000000	4.094000	2.884450
88.000000	0.000000	4.094000	2.885617
89.000000	0.000000	4.094000	2.886783
92.000000	0.000000	4.094000	2.889417
88.000000	0.000000	4.094000	2.890583
91.000000	0.000000	4.094000	2.891750
92.000000	0.000000	4.094000	2.892917
90.000000	0.000000	4.094000	2.894100
88.000000	0.000000	4.094000	2.895267
90.000000	0.000000	4.094000	2.897033
91.000000	0.000000	4.094000	2.898167
91.000000	0.000000	4.094000	2.899317
89.000000	0.000000	4.094000	2.900483
87.000000	0.000000	4.094000	2.901650
90.000000	0.000000	4.094000	2.902800
90.000000	0.000000	4.094000	2.904100
89.000000	0.000000	4.094000	2.905267
89.000000	0.000000	4.094000	2.906417
90.000000	0.000000	4.094000	2.908850
87.000000	0.000000	4.094000	2.910000
91.000000	0.000000	4.094000	2.911150
91.000000	0.000000	4.094000	2.912450
88.000000	0.000000	4.094000	2.914167
90.000000	0.000000	4.094000	2.915333
91.000000	0.000000	4.094000	2.916617
88.000000	0.000000	4.094000	2.917767
88.000000	0.000000	4.094000	2.918917
89.000000	0.000000	4.094000	2.920083
92.000000	0.000000	4.094000	2.921233
89.000000	0.000000	4.094000	2.922383
88.000000	0.000000	4.094000	2.923567
89.000000	0.000000	4.094000	2.924933
89.000000	0.000000	4.094000	2.926083
89.000000	0.000000	4.094000	2.928783
89.000000	0.000000	4.094000	2.929950
94.000000	0.000000	4.094000	2.931667
90.000000	0.000000	4.094000	2.932833
89.000000	0.000000	4.094000	2.934000
91.000000	0.000000	4.094000	2.935150
89.000000	0.000000	4.094000	2.936333
88.000000	0.000000	4.094000	2.937500
90.000000	0.000000	4.094000	2.938650
91.000000	0.000000	4.094000	2.939833
91.000000	0.000000	4.094000	2.940983
89.000000	0.000000	4.094000	2.942167
86.000000	0.000300	4.094000	2.943350
90.000000	0.000000	4.094000	2.944517
91.000000	0.000000	4.094000	2.945733
88.000000	0.000000	4.094000	2.948933
89.000000	0.000000	4.094000	2.950083
91.000000	0.000000	4.094000	2.951250
90.000000	0.000000	4.094000	2.952433
87.000000	0.000000	4.094000	2.953583
92.000000	0.000000	4.094000	2.954733
91.000000	0.000000	4.094000	2.955900
91.000000	0.000000	4.094000	2.957067
89.000000	0.000000	4.094000	2.958233
87.000000	0.000000	4.094000	2.959400
89.000000	0.000000	4.094000	2.960550
90.000000	0.000000	4.094000	2.961700
91.000000	0.000000	4.094000	2.962867
92.000000	0.000000	4.094000	2.964017
90.000000	0.000000	4.094000	2.965700
89.000000	0.000000	4.094000	2.968300
90.000000	0.000000	4.094000	2.969450
92.000000	0.000000	4.094000	2.970733
88.000000	0.000000	4.094000	2.971900
90.000000	0.000000	4.094000	2.973050
89.000000	0.000000	4.094000	2.974200
92.000000	0.000000	4.094000	2.975367
91.000000	0.000000	4.094000	2.976517
90.000000	0.000000	4.094000	2.977667
89.000000	0.000000	4.094000	2.978833
88.000000	0.000000	4.094000	2.979983
90.000000	0.000000	4.094000	2.981150
92.000000	0.000000	4.094000	2.982833
90.000000	0.000000	4.094000	2.983983
90.000000	0.000000	4.094000	2.985133
91.000000	0.000000	4.094000	2.987617
92.000000	0.000000	4.094000	2.988767
89.000000	0.000000	4.094000	2.989917
89.000000	0.000000	4.094000	2.991083
91.000000	0.000000	4.094000	2.992233
89.000000	0.000000	4.094000	2.993383
92.000000	0.000000	4.094000	2.994550
90.000000	0.000000	4.094000	2.995733
87.000000	0.000000	4.094000	2.996883
90.000000	0.000000	4.094000	2.998050
90.000000	0.000000	4.094000	2.999850
94.000000	0.000000	4.094000	3.001000
89.000000	0.000000	4.094000	3.002167
87.000000	0.000000	4.094000	3.003317
90.000000	0.000000	4.094000	3.004467
93.000000	0.000000	4.094000	3.007283
90.000000	0.000000	4.094000	3.008433
91.000000	0.000000	4.094000	3.009583
89.000000	0.000000	4.094000	3.010750
87.000000	0.000000	4.094000	3.011900
89.000000	0.000000	4.094000	3.013050
89.000000	0.000000	4.094000	3.014217
91.000000	0.000000	4.094000	3.015367
89.000000	0.000000	4.094000	3.017083
89.000000	0.000000	4.094000	3.018233
87.000000	0.000000	4.094000	3.019383
91.000000	0.000000	4.094000	3.020733
88.000000	0.000000	4.094000	3.021900
93.000000	0.000000	4.094000	3.023050
92.000000	0.000000	4.094000	3.024200
92.000000	0.000000	4.094000	3.027083
89.000000	0.000000	4.094000	3.028233
87.000000	0.000000	4.094000	3.029400
91.000000	0.000000	4.094000	3.030567
93.000000	0.000000	4.094000	3.031717
91.000000	0.000000	4.094000	3.032867
89.000000	0.000000	4.094000	3.034583
89.000000	0.000000	4.094000	3.035733
87.000000	0.000000	4.094000	3.036883
90.000000	0.000000	4.094000	3.038067
89.000000	0.000000	4.094000	3.039217
91.000000	0.000000	4.094000	3.040383
90.000000	0.000000	4.094000	3.041583
88.000000	0.000000	4.094000	3.042733
91.000000	0.000000	4.094000	3.043900
90.000000	0.000000	4.094000	3.046633
89.000000	0.000000	4.094000	3.047800
92.000000	0.000000	4.094000	3.048967
89.000000	0.000000	4.094000	3.050150
89.000000	0.000000	4.094000	3.051833
89.000000	0.000000	4.094000	3.052983
88.000000	0.000000	4.094000	3.054150
90.000000	0.000000	4.094000	3.055300
94.000000	0.000000	4.094000	3.056467
90.000000	0.000000	4.094000	3.057650
89.000000	0.000000	4.094000	3.058800
88.000000	0.000000	4.094000	3.059967
89.000000	0.000000	4.094000	3.061150
92.000000	0.000000	4.094000	3.062417
88.000000	0.000000	4.094000	3.063567
90.000000	0.000000	4.094000	3.066283
90.000000	0.000000	4.094000	3.067433
88.000000	0.000000	4.094000	3.069117
87.000000	0.000000	4.094000	3.070283
89.000000	0.000000	4.094000	3.071433
90.000000	0.000000	4.094000	3.072583
91.000000	0.000000	4.094000	3.073750
89.000000	0.000000	4.094000	3.074917
87.000000	0.000000	4.094000	3.076083
91.000000	0.000000	4.094000	3.077233
91.000000	0.000000	4.094000	3.078400
91.000000	0.000000	4.094000	3.079550
89.000000	0.000000	4.094000	3.080733
87.000000	0.000000	4.094000	3.081883
90.000000	0.000000	4.094000	3.083050
90.000000	0.000000	4.094000	3.086433
90.000000	0.000000	4.094000	3.087583
91.000000	0.000000	4.094000	3.088733
89.000000	0.000000	4.094000	3.089900
87.000000	0.000000	4.094000	3.091050
89.000000	0.000000	4.094000	3.092217
92.000000	0.000000	4.094000	3.093400
91.000000	0.000000	4.094000	3.094550
90.000000	0.000000	4.094000	3.095750
89.000000	0.000000	4.094000	3.096917
91.000000	0.000000	4.094000	3.098067
91.000000	0.000000	4.094000	3.099233
91.000000	0.000000	4.094000	3.100400
89.000000	0.000000	4.094000	3.101550
87.000000	0.000000	4.094000	3.103250
87.000000	0.000000	4.094000	3.105850
91.000000	0.000000	4.094000	3.107000
94.000000	0.000000	4.094000	3.108250
86.000000	0.000300	4.094000	3.109417
91.000000	0.000000	4.094000	3.110567
92.000000	0.000000	4.094000	3.111717
90.000000	0.000000	4.094000	3.112917
89.000000	0.000000	4.094000	3.114200
93.000000	0.000000	4.094000	3.115333
92.000000	0.000000	4.094000	3.116633
89.000000	0.000000	4.094000	3.117767
91.000000	0.000000	4.094000	3.118900
91.000000	0.000000	4.094000	3.120783
86.000000	0.000300	4.094000	3.121950
90.000000	0.000000	4.094000	3.123083
93.000000	0.000000	4.094000	3.124217
91.000000	0.000000	4.094000	3.125383
89.000000	0.000000	4.094000	3.126550
87.000000	0.000000	4.094000	3.127683
89.000000	0.000000	4.094000	3.128817
90.000000	0.000000	4.094000	3.130067
90.000000	0.000000	4.094000	3.131217
89.000000	0.000000	4.094000	3.132383
87.000000	0.000000	4.094000	3.133750
92.000000	0.000000	4.094000	3.134883
88.000000	0.000000	4.094000	3.136017
91.000000	0.000000	4.094000	3.137750
90.000000	0.000000	4.094000	3.138933
91.000000	0.000000	4.094000	3.140100
92.000000	0.000000	4.094000	3.141333
90.000000	0.000000	4.094000	3.142500
90.000000	0.000000	4.094000	3.143667
92.000000	0.000000	4.094000	3.144817
90.000000	0.000000	4.094000	3.145967
88.000000	0.000000	4.094000	3.147200
91.000000	0.000000	4.094000	3.148367
89.000000	0.000000	4.094000	3.149517
89.000000	0.000000	4.094000	3.150683
90.000000	0.000000	4.094000	3.151850
87.000000	0.000000	4.094000	3.153000
91.000000	0.000000	4.094000	3.154700
91.000000	0.000000	4.094000	3.155883
90.000000	0.000000	4.094000	3.157083
91.000000	0.000000	4.094000	3.158250
87.000000	0.000000	4.094000	3.160900
90.000000	0.000000	4.094000	3.162067
89.000000	0.000000	4.094000	3.163250
88.000000	0.000000	4.094000	3.164433
90.000000	0.000000	4.094000	3.165600
90.000000	0.000000	4.094000	3.166783
88.000000	0.000000	4.094000	3.167967
89.000000	0.000000	4.094000	3.169133
90.000000	0.000000	4.094000	3.170317
89.000000	0.000000	4.094000	3.172100
90.000000	0.000000	4.094000	3.173267
90.000000	0.000000	4.094000	3.174450
90.000000	0.000000	4.094000	3.175633
89.000000	0.000000	4.094000	3.176800
88.000000	0.000000	4.094000	3.178000
90.000000	0.000000	4.094000	3.179183
90.000000	0.000000	4.094000	3.181783
88.000000	0.000000	4.094000	3.182983
90.000000	0.000000	4.094000	3.184150
90.000000	0.000000	4.094000	3.185333
91.000000	0.000000	4.094000	3.186517
89.000000	0.000000	4.094000	3.187667
88.000000	0.000000	4.094000	3.189350
87.000000	0.000000	4.094000	3.190533
92.000000	0.000000	4.094000	3.191700
90.000000	0.000000	4.094000	3.192867
91.000000	0.000000	4.094000	3.194050
88.000000	0.000000	4.094000	3.195217
89.000000	0.000000	4.094000	3.196383
92.000000	0.000000	4.094000	3.197550
90.000000	0.000000	4.094000	3.198700
90.000000	0.000000	4.094000	3.201350
90.000000	0.000000	4.094000	3.202500
90.000000	0.000000	4.094000	3.203700
89.000000	0.000000	4.094000	3.204883
88.000000	0.000000	4.094000	3.206600
90.000000	0.000000	4.094000	3.207750
88.000000	0.000000	4.094000	3.208933
92.000000	0.000000	4.094000	3.210083
91.000000	0.000000	4.094000	3.211267
90.000000	0.000000	4.094000	3.212467
89.000000	0.000000	4.094000	3.213617
92.000000	0.000000	4.094000	3.214783
90.000000	0.000000	4.094000	3.215967
90.000000	0.000000	4.094000	3.217133
90.000000	0.000000	4.094000	3.218300
89.000000	0.000000	4.094000	3.219467
92.000000	0.000000	4.094000	3.220717
88.000000	0.000000	4.094000	3.221883
89.000000	0.000000	4.094000	3.223583
93.000000	0.000000	4.094000	3.224917
92.000000	0.000000	4.094000	3.226100
91.000000	0.000000	4.094000	3.227267
91.000000	0.000000	4.094000	3.228417
90.000000	0.000000	4.094000	3.229600
90.000000	0.000000	4.094000	3.230767
88.000000	0.000000	4.094000	3.231917
90.000000	0.000000	4.094000	3.233233
88.000000	0.000000	4.094000	3.234900
88.000000	0.000000	4.094000	3.236050
89.000000	0.000000	4.094000	3.237417
88.000000	0.000000	4.094000	3.238600
89.000000	0.000000	4.094000	3.240317
92.000000	0.000000	4.094000	3.241567
86.000000	0.000300	4.094000	3.242750
90.000000	0.000000	4.094000	3.243933
90.000000	0.000000	4.094000	3.245100
88.000000	0.000000	4.094000	3.246267
90.000000	0.000000	4.094000	3.247433
90.000000	0.000000	4.094000	3.248633
92.000000	0.000000	4.094000	3.249900
87.000000	0.000000	4.094000	3.251067
90.000000	0.000000	4.094000	3.252250
89.000000	0.000000	4.094000	3.253433
90.000000	0.000000	4.094000	3.254583
